Transaction_ID,Date,Region,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
TRX-10315,2026-11-19,Asia Pacific,Laptop,7,1156.23,8093.6,5509.88,2583.72
TRX-10316,2026-04-05,Europe,Laptop,5,1208.52,6042.59,4026.25,2016.34
TRX-10317,2026-04-15,Asia Pacific,Laptop,13,1188.95,15456.3,10183.12,5273.18
TRX-10318,2026-01-10,Europe,Smartphone,7,812.92,5690.41,3366.05,2324.37
TRX-10319,2025-01-22,Asia Pacific,Smartphone,5,830.55,4152.76,2538.42,1614.34
TRX-10320,2026-11-01,Latin America,Accessories,12,49.55,594.56,248.42,346.14
TRX-10321,2025-02-07,Latin America,Laptop,6,1174.79,7048.71,5007.17,2041.54
TRX-10322,2025-08-18,Europe,Tablet,8,380.58,3044.64,2094.52,950.13
TRX-10323,2025-12-31,Asia Pacific,Accessories,1,50.37,50.37,20.56,29.81
TRX-10324,2026-07-17,Asia Pacific,Laptop,13,1188.27,15447.55,10025.29,5422.26
TRX-10325,2026-03-14,Latin America,Laptop,11,1184.96,13034.54,9110.74,3923.8
TRX-10326,2025-10-10,Asia Pacific,Smartphone,13,774.63,10070.25,6434.97,3635.28
TRX-10327,2025-01-27,North America,Accessories,12,49.65,595.8,245.52,350.29
TRX-10328,2025-08-14,Asia Pacific,Laptop,1,1258.13,1258.13,802.5,455.63
TRX-10329,2025-10-04,Latin America,Laptop,5,1175.73,5878.65,4131.44,1747.21
TRX-10330,2026-09-01,North America,Accessories,1,50.5,50.5,19.85,30.65
TRX-10331,2025-10-11,North America,Tablet,3,411.06,1233.18,717.13,516.04
TRX-10332,2026-04-26,Asia Pacific,Accessories,10,51.25,512.46,201.14,311.32
TRX-10333,2026-03-29,Latin America,Accessories,9,49.14,442.29,174.08,268.21
TRX-10334,2026-10-21,Latin America,Tablet,14,404.43,5662.08,3662.93,1999.15
TRX-10335,2026-05-31,Latin America,Accessories,13,51.86,674.13,260.7,413.43
TRX-10336,2026-07-01,North America,Laptop,7,1141.85,7992.98,5629.99,2362.98
TRX-10337,2025-07-11,Latin America,Accessories,12,49.68,596.14,249.77,346.37
TRX-10338,2025-02-18,North America,Tablet,6,388.97,2333.83,1518.69,815.14
TRX-10339,2026-05-27,North America,Monitor,8,296.66,2373.27,1568.44,804.84
TRX-10340,2025-01-17,Europe,Accessories,8,49.58,396.64,156.74,239.9
TRX-10341,2025-06-21,Asia Pacific,Smartphone,6,819.73,4918.4,3000.47,1917.93
TRX-10342,2025-08-08,Latin America,Laptop,4,1151.26,4605.03,3317.31,1287.72
TRX-10343,2025-06-07,North America,Laptop,4,1201.51,4806.04,3294.31,1511.73
TRX-10344,2026-04-22,Asia Pacific,Smartphone,4,805.14,3220.54,2092.55,1127.99
TRX-10345,2025-02-15,North America,Smartphone,6,799.53,4797.2,2871.57,1925.63
TRX-10346,2026-01-08,Asia Pacific,Accessories,1,51.16,51.16,19.54,31.62
TRX-10347,2026-06-02,North America,Smartphone,12,790.7,9488.44,5748.12,3740.31
TRX-10348,2025-04-09,Latin America,Monitor,2,313.35,626.7,410.04,216.65
TRX-10349,2025-02-06,Europe,Tablet,6,399.27,2395.63,1446.13,949.51
TRX-10350,2025-10-07,Europe,Smartphone,14,805.7,11279.76,6719.92,4559.84
TRX-10351,2025-12-15,Europe,Smartphone,14,826.04,11564.59,7043.17,4521.42
TRX-10352,2026-05-12,North America,Monitor,11,293.26,3225.83,2180.53,1045.3
TRX-10353,2025-10-29,Asia Pacific,Laptop,1,1149.02,1149.02,817.21,331.82
TRX-10354,2025-06-30,Latin America,Laptop,9,1224.93,11024.41,7190.65,3833.76
TRX-10355,2026-08-30,Latin America,Accessories,12,49.92,598.98,238.21,360.77
TRX-10356,2025-04-09,North America,Monitor,6,311.9,1871.37,1191.06,680.31
TRX-10357,2026-12-01,Europe,Tablet,7,419.31,2935.15,1815.08,1120.07
TRX-10358,2025-04-26,North America,Tablet,14,395.96,5543.5,3463.33,2080.17
TRX-10359,2025-07-10,Asia Pacific,Monitor,12,297.46,3569.56,2360.02,1209.54
TRX-10360,2025-09-10,Europe,Tablet,1,396.32,396.32,245.96,150.36
TRX-10361,2025-06-10,North America,Laptop,8,1178.95,9431.57,6205.82,3225.75
TRX-10362,2025-09-13,Asia Pacific,Tablet,12,411.27,4935.21,3108.21,1827.0
TRX-10363,2025-11-19,Europe,Tablet,12,410.36,4924.32,2893.99,2030.33
TRX-10364,2025-05-08,Latin America,Monitor,12,299.36,3592.31,2498.07,1094.25
TRX-10365,2025-01-18,Asia Pacific,Monitor,12,286.34,3436.08,2348.03,1088.05
TRX-10366,2026-07-20,Latin America,Tablet,12,392.38,4708.59,3119.83,1588.76
TRX-10367,2026-07-24,Asia Pacific,Smartphone,5,783.38,3916.92,2572.71,1344.22
TRX-10368,2025-11-19,Europe,Monitor,5,309.33,1546.66,1008.2,538.46
TRX-10369,2026-11-17,North America,Accessories,14,47.94,671.13,284.75,386.39
TRX-10370,2026-09-18,North America,Accessories,6,51.53,309.17,117.91,191.26
TRX-10371,2025-10-15,North America,Laptop,7,1220.3,8542.11,5641.57,2900.55
TRX-10372,2026-10-25,North America,Tablet,7,409.3,2865.08,1713.67,1151.41
TRX-10373,2026-10-01,Asia Pacific,Smartphone,5,794.58,3972.89,2475.57,1497.32
TRX-10374,2025-06-04,North America,Laptop,1,1221.57,1221.57,821.17,400.39
TRX-10375,2026-05-05,North America,Tablet,11,404.36,4447.97,2679.58,1768.39
TRX-10376,2026-01-21,Asia Pacific,Monitor,9,308.07,2772.62,1860.99,911.63
TRX-10377,2025-04-14,Asia Pacific,Accessories,6,49.73,298.4,118.51,179.89
TRX-10378,2026-01-28,Europe,Smartphone,13,797.83,10371.74,6520.91,3850.83
TRX-10379,2025-09-03,Asia Pacific,Accessories,9,50.72,456.46,187.96,268.51
TRX-10380,2025-06-25,Latin America,Monitor,11,288.24,3170.67,2239.88,930.79
TRX-10381,2025-02-08,Europe,Tablet,4,397.45,1589.8,1014.56,575.24
TRX-10382,2026-04-22,Europe,Monitor,2,314.16,628.32,408.46,219.85
TRX-10383,2026-11-13,North America,Monitor,13,286.13,3719.65,2708.71,1010.94
TRX-10384,2026-06-22,North America,Accessories,13,49.08,638.04,253.46,384.58
TRX-10385,2026-02-12,Latin America,Smartphone,3,785.13,2355.39,1516.99,838.4
TRX-10386,2026-06-09,North America,Monitor,12,304.0,3648.05,2376.09,1271.95
TRX-10387,2026-05-21,Asia Pacific,Accessories,4,48.03,192.12,76.09,116.02
TRX-10388,2025-02-05,Asia Pacific,Smartphone,10,810.28,8102.84,4812.65,3290.18
TRX-10389,2026-11-16,North America,Tablet,12,383.8,4605.62,2947.5,1658.12
TRX-10390,2025-01-20,North America,Tablet,8,383.8,3070.39,2013.0,1057.39
TRX-10391,2025-11-17,Asia Pacific,Laptop,3,1227.38,3682.15,2491.55,1190.59
TRX-10392,2026-05-27,Europe,Accessories,8,49.12,392.97,164.66,228.31
TRX-10393,2026-02-04,Latin America,Smartphone,6,838.19,5029.16,3016.0,2013.16
TRX-10394,2026-10-16,Latin America,Monitor,4,286.12,1144.48,765.91,378.57
TRX-10395,2026-04-16,Europe,Tablet,14,397.8,5569.26,3425.07,2144.19
TRX-10396,2025-05-23,Latin America,Smartphone,7,769.05,5383.36,3453.35,1930.01
TRX-10397,2025-04-02,North America,Accessories,14,49.26,689.6,283.41,406.19
TRX-10398,2025-12-20,North America,Laptop,11,1259.79,13857.65,8417.13,5440.52
TRX-10399,2026-12-28,North America,Tablet,13,415.55,5402.2,3259.81,2142.39
TRX-10400,2025-02-20,Latin America,Smartphone,5,763.87,3819.33,2600.37,1218.96
TRX-10401,2026-10-27,Europe,Smartphone,5,805.06,4025.3,2551.36,1473.94
TRX-10402,2026-11-29,North America,Smartphone,9,811.83,7306.43,4633.68,2672.75
TRX-10403,2026-07-29,Europe,Accessories,13,48.55,631.12,264.72,366.4
TRX-10404,2025-07-09,Asia Pacific,Accessories,3,48.23,144.68,58.24,86.44
TRX-10405,2025-05-05,Asia Pacific,Accessories,10,52.02,520.22,192.21,328.01
TRX-10406,2025-05-30,Asia Pacific,Monitor,4,314.06,1256.26,826.36,429.9
TRX-10407,2025-11-10,Latin America,Smartphone,5,839.35,4196.76,2548.88,1647.88
TRX-10408,2026-07-24,Latin America,Tablet,1,411.59,411.59,251.88,159.71
TRX-10409,2025-12-08,North America,Accessories,7,50.82,355.72,135.65,220.07
TRX-10410,2025-11-01,Asia Pacific,Accessories,8,49.23,393.83,161.65,232.18
TRX-10411,2026-11-23,Europe,Smartphone,6,773.71,4642.27,2859.4,1782.87
TRX-10412,2026-11-13,Latin America,Accessories,9,47.89,431.05,173.14,257.92
TRX-10413,2025-02-23,Europe,Monitor,3,305.8,917.4,588.71,328.68
TRX-10414,2026-03-20,Europe,Monitor,2,308.54,617.08,397.75,219.33
TRX-10415,2026-09-05,North America,Accessories,5,51.63,258.16,96.21,161.96
TRX-10416,2025-09-21,North America,Smartphone,13,833.1,10830.32,6252.96,4577.35
TRX-10417,2025-02-22,Europe,Smartphone,9,830.39,7473.55,4601.65,2871.9
TRX-10418,2026-07-26,Europe,Smartphone,11,839.98,9239.77,5538.35,3701.43
TRX-10419,2026-09-12,Europe,Laptop,1,1169.29,1169.29,802.7,366.59
TRX-10420,2025-01-05,Europe,Accessories,1,51.32,51.32,19.9,31.41
TRX-10421,2025-04-13,Asia Pacific,Smartphone,10,806.92,8069.17,5238.27,2830.9
TRX-10422,2025-07-15,Europe,Monitor,3,292.84,878.51,572.99,305.52
TRX-10423,2025-12-16,Latin America,Tablet,10,419.28,4192.76,2420.16,1772.61
TRX-10424,2025-02-16,North America,Tablet,3,415.92,1247.75,761.06,486.68
TRX-10425,2026-10-18,Latin America,Smartphone,5,770.28,3851.41,2409.09,1442.31
TRX-10426,2025-09-26,North America,Tablet,4,381.05,1524.19,1008.94,515.25
TRX-10427,2026-01-05,North America,Tablet,6,407.53,2445.2,1510.16,935.04
TRX-10428,2026-09-28,North America,Laptop,12,1212.5,14549.95,10052.16,4497.78
TRX-10429,2025-04-16,Latin America,Monitor,8,313.07,2504.6,1661.34,843.25
TRX-10430,2026-11-01,North America,Monitor,8,292.02,2336.16,1671.29,664.87
TRX-10431,2026-10-21,Europe,Laptop,11,1150.13,12651.39,8459.97,4191.42
TRX-10432,2026-10-19,Europe,Laptop,4,1171.11,4684.42,3317.81,1366.62
TRX-10433,2025-04-30,Asia Pacific,Tablet,1,380.76,380.76,240.73,140.03
TRX-10434,2026-08-27,Asia Pacific,Accessories,13,47.68,619.83,263.46,356.38
TRX-10435,2025-02-27,Asia Pacific,Tablet,14,416.59,5832.32,3577.03,2255.29
TRX-10436,2025-12-12,Europe,Laptop,14,1182.24,16551.39,10820.16,5731.23
TRX-10437,2026-04-19,Latin America,Monitor,7,297.32,2081.27,1418.57,662.7
TRX-10438,2025-04-27,Asia Pacific,Tablet,6,380.73,2284.41,1432.87,851.54
TRX-10439,2025-05-07,Europe,Accessories,5,48.85,244.26,97.93,146.33
TRX-10440,2026-01-28,North America,Tablet,4,412.19,1648.76,1042.12,606.64
TRX-10441,2026-10-03,Latin America,Smartphone,6,809.24,4855.44,2901.52,1953.92
TRX-10442,2025-02-27,Latin America,Tablet,8,410.15,3281.21,1913.05,1368.16
TRX-10443,2026-09-26,Europe,Laptop,6,1193.67,7161.99,4772.97,2389.03
TRX-10444,2026-05-28,Europe,Monitor,3,294.29,882.88,621.04,261.84
TRX-10445,2025-04-06,North America,Monitor,9,299.48,2695.36,1723.8,971.56
TRX-10446,2026-09-30,North America,Laptop,3,1178.77,3536.31,2365.33,1170.98
TRX-10447,2025-04-28,North America,Smartphone,4,827.12,3308.47,2079.95,1228.52
TRX-10448,2026-07-14,Latin America,Laptop,13,1175.72,15284.37,10002.88,5281.49
TRX-10449,2026-08-24,Latin America,Tablet,5,406.39,2031.95,1226.33,805.62
TRX-10450,2026-05-03,Asia Pacific,Laptop,11,1156.44,12720.82,9045.01,3675.81
TRX-10451,2025-08-25,Asia Pacific,Laptop,2,1222.42,2444.85,1606.91,837.93
TRX-10452,2025-09-29,Asia Pacific,Smartphone,11,833.06,9163.7,5682.78,3480.92
TRX-10453,2025-07-08,Latin America,Tablet,10,404.34,4043.43,2402.9,1640.53
TRX-10454,2026-12-05,North America,Accessories,11,50.3,553.29,229.25,324.04
TRX-10455,2026-03-23,Asia Pacific,Accessories,10,52.31,523.06,208.7,314.36
TRX-10456,2026-08-04,North America,Monitor,2,303.82,607.64,386.21,221.43
TRX-10457,2025-09-04,North America,Laptop,6,1171.15,7026.88,4576.26,2450.62
TRX-10458,2025-03-17,North America,Monitor,14,293.77,4112.8,2937.16,1175.65
TRX-10459,2025-06-03,Asia Pacific,Smartphone,2,816.42,1632.85,998.23,634.62
TRX-10460,2026-10-18,Asia Pacific,Accessories,10,51.18,511.77,201.44,310.33
TRX-10461,2026-03-11,North America,Laptop,1,1176.42,1176.42,809.27,367.15
TRX-10462,2025-03-27,Asia Pacific,Smartphone,8,787.63,6301.02,4115.87,2185.15
TRX-10463,2026-11-28,Europe,Smartphone,10,839.28,8392.85,5155.99,3236.85
TRX-10464,2025-10-12,Asia Pacific,Laptop,14,1152.23,16131.28,10857.2,5274.08
TRX-10465,2025-08-08,North America,Smartphone,10,792.37,7923.72,4868.32,3055.4
TRX-10466,2025-03-10,North America,Laptop,13,1147.49,14917.42,10791.91,4125.51
TRX-10467,2025-02-16,Latin America,Laptop,1,1238.53,1238.53,825.56,412.97
TRX-10468,2025-04-04,Latin America,Tablet,10,383.69,3836.94,2529.4,1307.53
TRX-10469,2026-03-29,North America,Monitor,14,305.22,4273.08,2938.52,1334.57
TRX-10470,2025-07-23,Europe,Smartphone,6,764.52,4587.11,3070.56,1516.56
TRX-10471,2025-08-06,Latin America,Smartphone,12,813.83,9765.94,5829.5,3936.44
TRX-10472,2026-04-19,North America,Tablet,14,413.72,5792.1,3621.33,2170.78
TRX-10473,2026-03-08,Latin America,Tablet,1,395.95,395.95,247.87,148.08
TRX-10474,2025-12-07,Latin America,Tablet,8,400.89,3207.08,1907.23,1299.85
TRX-10475,2026-07-05,North America,Accessories,14,49.51,693.11,275.0,418.11
TRX-10476,2026-09-04,Asia Pacific,Accessories,5,49.0,245.01,102.64,142.38
TRX-10477,2025-10-16,Europe,Accessories,3,51.52,154.55,62.76,91.79
TRX-10478,2025-09-11,Asia Pacific,Laptop,5,1172.64,5863.2,3910.45,1952.75
TRX-10479,2025-12-23,North America,Smartphone,13,817.84,10631.86,6335.24,4296.63
TRX-10480,2025-01-23,North America,Monitor,1,291.19,291.19,201.27,89.91
TRX-10481,2026-06-06,Europe,Laptop,1,1169.98,1169.98,824.93,345.05
TRX-10482,2025-04-10,North America,Smartphone,12,786.92,9443.0,6147.92,3295.09
TRX-10483,2025-06-29,Latin America,Smartphone,14,807.13,11299.86,7041.97,4257.88
TRX-10484,2025-08-11,Europe,Tablet,4,398.18,1592.71,1013.14,579.57
TRX-10485,2026-10-21,Asia Pacific,Tablet,9,409.81,3688.25,2191.97,1496.28
TRX-10486,2026-03-18,Europe,Laptop,14,1165.63,16318.79,11124.48,5194.31
TRX-10487,2026-08-31,Asia Pacific,Tablet,9,380.43,3423.84,2194.96,1228.88
TRX-10488,2025-11-21,North America,Smartphone,1,822.12,822.12,519.22,302.9
TRX-10489,2026-05-31,Asia Pacific,Tablet,3,412.87,1238.6,720.94,517.66
TRX-10490,2025-01-16,Asia Pacific,Accessories,13,47.8,621.37,264.67,356.69
TRX-10491,2025-12-02,Asia Pacific,Tablet,12,404.44,4853.24,2928.08,1925.15
TRX-10492,2025-09-15,Europe,Smartphone,4,790.26,3161.03,1995.12,1165.91
TRX-10493,2026-05-12,Latin America,Laptop,2,1235.27,2470.53,1567.91,902.63
TRX-10494,2025-06-09,Asia Pacific,Monitor,7,311.23,2178.63,1375.25,803.37
TRX-10495,2026-04-20,Europe,Tablet,3,414.04,1242.12,732.03,510.09
TRX-10496,2026-10-26,Europe,Smartphone,1,822.18,822.18,512.64,309.54
TRX-10497,2026-11-21,Latin America,Monitor,1,293.07,293.07,197.31,95.76
TRX-10498,2026-11-06,Europe,Monitor,3,309.36,928.07,613.58,314.49
TRX-10499,2026-01-15,North America,Accessories,6,50.17,301.0,119.47,181.53
TRX-10500,2026-06-29,North America,Monitor,4,286.58,1146.33,803.78,342.55
TRX-10501,2026-11-22,North America,Smartphone,1,796.56,796.56,502.16,294.39
TRX-10502,2026-03-03,Latin America,Smartphone,7,835.37,5847.61,3666.55,2181.06
TRX-10503,2026-09-05,Europe,Tablet,2,415.51,831.03,493.35,337.68
TRX-10504,2025-09-25,North America,Tablet,12,384.09,4609.09,2912.31,1696.78
TRX-10505,2026-07-31,Asia Pacific,Tablet,5,409.77,2048.83,1301.47,747.35
TRX-10506,2026-02-21,Europe,Monitor,8,309.17,2473.39,1547.97,925.42
TRX-10507,2025-06-17,North America,Monitor,7,293.14,2051.99,1446.82,605.17
TRX-10508,2025-02-12,Europe,Accessories,11,49.86,548.44,212.3,336.13
TRX-10509,2026-07-10,North America,Tablet,12,408.44,4901.27,3047.62,1853.66
TRX-10510,2025-10-12,Asia Pacific,Laptop,8,1192.68,9541.48,6176.35,3365.13
TRX-10511,2026-02-01,Europe,Accessories,13,48.06,624.83,271.0,353.83
TRX-10512,2025-01-12,North America,Laptop,10,1224.71,12247.06,8052.01,4195.05
TRX-10513,2026-08-30,North America,Monitor,14,312.35,4372.89,2752.2,1620.69
TRX-10514,2025-10-29,Asia Pacific,Accessories,11,50.76,558.39,212.09,346.3
TRX-10515,2025-09-10,Asia Pacific,Accessories,6,51.37,308.21,118.45,189.76
TRX-10516,2026-05-14,North America,Smartphone,7,788.67,5520.68,3571.76,1948.93
TRX-10517,2025-02-04,North America,Monitor,9,290.5,2614.46,1779.29,835.17
TRX-10518,2026-12-28,Latin America,Monitor,6,304.28,1825.7,1169.53,656.17
TRX-10519,2025-03-31,Latin America,Accessories,9,49.14,442.25,181.39,260.86
TRX-10520,2026-08-28,Europe,Monitor,13,310.8,4040.43,2578.63,1461.79
TRX-10521,2026-08-25,Europe,Accessories,12,48.11,577.36,231.98,345.38
TRX-10522,2026-02-22,Latin America,Smartphone,2,794.68,1589.35,965.4,623.96
TRX-10523,2025-04-25,North America,Accessories,13,49.48,643.29,265.39,377.89
TRX-10524,2026-09-09,Asia Pacific,Monitor,2,313.14,626.28,418.99,207.3
TRX-10525,2025-07-15,Europe,Monitor,14,289.59,4054.32,2725.27,1329.05
TRX-10526,2026-05-16,North America,Accessories,2,47.55,95.1,41.09,54.01
TRX-10527,2026-09-18,Asia Pacific,Accessories,6,48.69,292.14,115.05,177.09
TRX-10528,2026-05-08,Asia Pacific,Accessories,2,51.6,103.2,39.53,63.68
TRX-10529,2025-03-16,North America,Tablet,3,388.37,1165.12,750.5,414.62
TRX-10530,2026-02-17,North America,Monitor,13,292.23,3798.94,2539.87,1259.07
TRX-10531,2026-01-11,Europe,Monitor,8,288.9,2311.18,1604.73,706.44
TRX-10532,2026-02-24,Latin America,Tablet,8,408.62,3268.94,2076.52,1192.42
TRX-10533,2026-12-30,North America,Accessories,11,47.85,526.3,229.78,296.53
TRX-10534,2025-10-04,Latin America,Smartphone,12,786.5,9437.96,5760.33,3677.63
TRX-10535,2026-11-07,Europe,Accessories,4,48.91,195.65,78.17,117.48
TRX-10536,2026-01-29,Latin America,Accessories,9,50.28,452.48,188.62,263.86
TRX-10537,2026-04-02,Latin America,Tablet,8,409.22,3273.73,1954.08,1319.65
TRX-10538,2025-07-11,Asia Pacific,Monitor,1,300.99,300.99,203.85,97.13
TRX-10539,2026-11-20,Europe,Accessories,8,52.16,417.24,156.06,261.19
TRX-10540,2025-04-09,North America,Monitor,1,313.54,313.54,197.13,116.42
TRX-10541,2026-07-02,Latin America,Laptop,4,1183.38,4733.5,3101.21,1632.29
TRX-10542,2025-04-06,Europe,Monitor,10,308.33,3083.3,2071.26,1012.04
TRX-10543,2026-10-26,Asia Pacific,Smartphone,6,819.1,4914.62,3114.79,1799.83
TRX-10544,2026-10-25,Asia Pacific,Smartphone,7,831.44,5820.06,3428.92,2391.14
TRX-10545,2025-07-09,Latin America,Accessories,10,49.74,497.4,206.47,290.93
TRX-10546,2025-02-06,Latin America,Monitor,13,300.91,3911.88,2563.14,1348.74
TRX-10547,2026-01-04,North America,Accessories,4,49.58,198.32,76.79,121.52
TRX-10548,2026-11-26,Europe,Tablet,8,414.02,3312.12,2051.62,1260.51
TRX-10549,2026-06-09,North America,Smartphone,8,778.38,6227.01,4038.58,2188.43
TRX-10550,2025-10-06,North America,Accessories,14,48.7,681.78,273.68,408.1
TRX-10551,2025-08-05,Asia Pacific,Tablet,14,394.9,5528.66,3413.55,2115.11
TRX-10552,2025-09-30,Europe,Accessories,14,48.65,681.12,293.32,387.81
TRX-10553,2025-03-03,North America,Monitor,9,301.83,2716.47,1865.25,851.22
TRX-10554,2026-08-19,Asia Pacific,Monitor,14,289.03,4046.49,2886.74,1159.74
TRX-10555,2026-12-30,Latin America,Monitor,6,294.61,1767.63,1155.36,612.27
TRX-10556,2025-12-08,North America,Monitor,4,312.4,1249.61,820.41,429.2
TRX-10557,2026-02-01,Latin America,Laptop,2,1189.11,2378.21,1554.33,823.89
TRX-10558,2026-11-30,Europe,Tablet,7,409.93,2869.51,1833.54,1035.96
TRX-10559,2025-01-19,North America,Tablet,10,384.54,3845.38,2388.02,1457.36
TRX-10560,2025-06-26,Latin America,Monitor,3,292.43,877.28,591.13,286.15
TRX-10561,2026-09-04,Latin America,Laptop,11,1236.88,13605.7,8737.21,4868.49
TRX-10562,2026-01-31,Europe,Monitor,13,307.89,4002.57,2684.29,1318.27
TRX-10563,2026-03-21,Asia Pacific,Laptop,12,1186.34,14236.06,9855.57,4380.49
TRX-10564,2025-08-21,Asia Pacific,Monitor,3,313.63,940.9,592.5,348.4
TRX-10565,2025-03-17,North America,Smartphone,3,832.85,2498.55,1509.83,988.72
TRX-10566,2025-09-22,Latin America,Smartphone,4,836.98,3347.94,2067.12,1280.82
TRX-10567,2026-03-31,Asia Pacific,Accessories,2,49.64,99.28,38.07,61.21
TRX-10568,2026-12-19,North America,Monitor,13,290.92,3782.01,2678.57,1103.45
TRX-10569,2026-01-19,Latin America,Tablet,13,405.07,5265.86,3395.24,1870.62
TRX-10570,2026-07-18,North America,Accessories,5,50.92,254.62,95.32,159.3
TRX-10571,2026-05-21,Europe,Smartphone,3,770.04,2310.11,1431.84,878.27
TRX-10572,2026-01-02,North America,Monitor,10,308.59,3085.94,1968.9,1117.04
TRX-10573,2025-05-24,Europe,Accessories,5,47.59,237.95,95.88,142.07
TRX-10574,2025-03-10,Latin America,Monitor,12,299.48,3593.78,2395.03,1198.76
TRX-10575,2025-04-09,Latin America,Smartphone,13,786.48,10224.26,6648.66,3575.59
TRX-10576,2026-01-31,Latin America,Accessories,7,51.2,358.41,140.94,217.47
TRX-10577,2025-01-25,North America,Smartphone,9,785.02,7065.19,4363.39,2701.79
TRX-10578,2026-04-14,Latin America,Laptop,2,1239.22,2478.43,1624.77,853.66
TRX-10579,2026-04-29,Latin America,Smartphone,9,807.6,7268.37,4583.18,2685.18
TRX-10580,2026-07-19,Europe,Monitor,10,308.82,3088.17,2086.49,1001.68
TRX-10581,2025-05-31,Latin America,Tablet,6,419.57,2517.44,1447.02,1070.42
TRX-10582,2025-05-24,Latin America,Smartphone,12,814.33,9771.99,6115.4,3656.59
TRX-10583,2026-07-23,Latin America,Tablet,6,419.4,2516.39,1561.71,954.67
TRX-10584,2025-02-08,Asia Pacific,Laptop,11,1143.46,12578.06,8801.38,3776.69
TRX-10585,2025-04-19,Latin America,Accessories,3,49.19,147.57,59.17,88.4
TRX-10586,2026-11-24,North America,Accessories,14,48.04,672.55,270.78,401.77
TRX-10587,2025-02-11,Europe,Tablet,10,390.49,3904.92,2591.7,1313.23
TRX-10588,2025-07-05,Latin America,Accessories,13,51.69,672.03,257.25,414.78
TRX-10589,2026-02-02,North America,Smartphone,9,762.59,6863.27,4691.2,2172.08
TRX-10590,2025-08-11,Europe,Tablet,4,400.81,1603.23,1034.78,568.45
TRX-10591,2026-09-26,Europe,Monitor,5,302.01,1510.07,987.66,522.41
TRX-10592,2025-05-13,North America,Smartphone,3,804.89,2414.68,1511.09,903.59
TRX-10593,2025-06-12,North America,Smartphone,5,798.02,3990.12,2381.79,1608.33
TRX-10594,2025-08-03,Asia Pacific,Smartphone,8,823.25,6585.99,3905.29,2680.7
TRX-10595,2025-08-23,Asia Pacific,Monitor,8,289.01,2312.05,1633.64,678.41
TRX-10596,2026-10-20,Latin America,Laptop,14,1177.27,16481.77,11399.26,5082.51
TRX-10597,2026-08-11,Asia Pacific,Accessories,8,50.58,404.63,157.65,246.98
TRX-10598,2025-01-09,North America,Tablet,6,407.64,2445.83,1546.29,899.54
TRX-10599,2025-03-15,Asia Pacific,Laptop,1,1188.5,1188.5,778.87,409.63
TRX-10600,2026-05-07,Europe,Tablet,11,415.01,4565.16,2739.35,1825.81
TRX-10601,2025-09-10,North America,Accessories,10,49.58,495.77,199.45,296.32
TRX-10602,2025-08-18,Latin America,Monitor,12,297.08,3565.0,2361.8,1203.2
TRX-10603,2026-06-03,Europe,Smartphone,6,762.9,4577.38,3136.4,1440.98
TRX-10604,2025-06-23,Europe,Smartphone,12,804.09,9649.1,6118.01,3531.09
TRX-10605,2026-10-15,Europe,Monitor,11,306.26,3368.86,2208.62,1160.24
TRX-10606,2025-06-17,North America,Laptop,10,1153.73,11537.33,8008.41,3528.91
TRX-10607,2025-06-19,North America,Laptop,7,1176.65,8236.56,5409.21,2827.36
TRX-10608,2026-01-28,Latin America,Tablet,14,411.25,5757.5,3455.27,2302.24
